48.8452	50.3143	61.815	62.2637	97.9469	97.9621	
49.3043	50.7937	62.1472	62.6047	98.0027	98.0183	
49.7614	51.271	62.4789	62.9453	98.0584	98.0742	
50.2167	51.7464	62.8099	63.2853	98.1138	98.1298	
50.67	52.2197	63.1403	63.6247	98.1689	98.1852	
51.1214	52.6909	63.47	63.9635	98.2238	98.2404	
51.5709	53.16	63.7989	64.3016	98.2784	98.2952	
52.0185	53.627	64.127	64.6389	98.3327	98.3497	
52.4641	54.0919	64.4542	64.9753	98.3866	98.4039	
52.9077	54.5547	64.7805	65.311	98.4402	98.4577	
53.3494	55.0153	65.1058	65.6457	98.4934	98.5112	
53.789	55.4737	65.4301	65.9795	98.5462	98.5643	
54.2266	55.93	65.7533	66.3122	98.5986	98.617	
54.6622	56.384	66.0755	66.6439	98.6506	98.6692	
55.0958	56.8359	66.3965	66.9746	98.7022	98.721	
55.5273	57.2855	66.7163	67.3041	98.7533	98.7724	
55.9568	57.7328	67.0349	67.6324	98.8039	98.8232	
56.3842	58.178	67.3521	67.9596	98.854	98.8736	
56.8095	58.6208	67.6681	68.2854	98.9036	98.9235	
57.2327	59.0614	67.9827	68.61	98.9527	98.9728	
57.6538	59.4996	68.296	68.9333	99.0012	99.0216	
58.0728	59.9356	68.6077	69.2552	99.0491	99.0698	
58.4896	60.3692	68.9181	69.5756	99.0965	99.1174	
58.9043	60.8005	69.2269	69.8947	99.1433	99.1645	
59.3168	61.2295	69.5341	70.2123	99.1895	99.2109	
59.7272	61.6561	69.8398	70.5284	99.235	99.2567	
60.1354	62.0803	70.1439	70.8429	99.2799	99.3018	
60.5413	62.5022	70.4464	71.1559	99.3241	99.3463	
60.9451	62.9216	70.7471	71.4673	99.3676	99.3901	
61.3467	63.3387	71.0462	71.777	99.4105	99.4332	
61.746	63.7534	71.3435	72.0851	99.4526	99.4759	
62.1431	64.1656	71.639	72.3915	99.4941	99.5183	
62.5379	64.5754	71.9328	72.6962	99.5347	99.56	
62.9305	64.9828	72.2247	72.9992	99.5747	99.6009	
63.3208	65.3877	72.5148	73.3004	99.6138	99.6408	
63.7088	65.7901	72.803	73.5998	99.6522	99.6796	
64.0945	66.1901	73.0892	73.8975	99.6898	99.7175	
64.4779	66.5876	73.3736	74.1933	99.7266	99.7546	
64.859	66.9827	73.656	74.4872	99.7626	99.7909	
65.2377	67.3752	73.9364	74.7793	99.7977	99.8263	
65.6141	67.7652	74.2148	75.0695	99.832	99.861	
65.9882	68.1527	74.4912	75.3577	99.8654	99.8947	
66.3599	68.5377	74.7655	75.6441	99.898	99.9276	
66.7292	68.9202	75.0378	75.9285	99.9297	99.9596	
67.0961	69.3002	75.308	76.211	99.9605	99.9907	
67.4607	69.6776	75.5761	76.4914	99.9904	100.021	
67.8228	70.0524	75.842	76.7699	100.019	100.05	
68.1825	70.4248	76.1058	77.0464	100.047	100.079	
68.5398	70.7945	76.3675	77.3209	100.074	100.106	
68.8947	71.1617	76.627	77.5934	100.101	100.132	
69.2471	71.5263	76.8843	77.8638	100.126	100.158	
69.597	71.8883	77.1393	78.1322	100.15	100.183	
69.9445	72.2477	77.3922	78.3985	100.173	100.206	
70.2894	72.6046	77.6429	78.6628	100.196	100.229	
70.6319	72.9588	77.8913	78.9251	100.217	100.25	
70.9719	73.3104	78.1374	79.1852	100.237	100.271	
71.3094	73.6594	78.3813	79.4433	100.257	100.291	
71.6443	74.0058	78.6229	79.6994	100.275	100.309	
71.9767	74.3495	78.8623	79.9533	100.292	100.327	
72.3065	74.6906	79.0994	80.2052	100.308	100.343	
72.6338	75.029	79.3342	80.4551	100.323	100.359	
72.9585	75.3647	79.5667	80.7028	100.338	100.373	
73.2806	75.6978	79.7969	80.9485	100.351	100.386	
73.6001	76.0282	80.0248	81.1921	100.363	100.399	
73.917	76.3559	80.2504	81.4337	100.374	100.41	
74.2313	76.6809	80.4738	81.6732	100.384	100.42	
74.543	77.0032	80.6949	81.9107	100.392	100.429	
74.8519	77.3227	80.9137	82.1462	100.4	100.437	
75.1583	77.6395	81.1302	82.3796	100.407	100.444	
75.4619	77.9534	81.3445	82.611	100.412	100.45	
75.7628	78.2646	81.5566	82.8405	100.417	100.455	
76.0611	78.573	81.7664	83.0679	100.42	100.459	
76.3566	78.8785	81.9741	83.2934	100.423	100.461	
76.6494	79.1811	82.1796	83.5169	100.424	100.463	
76.9394	79.4808	82.383	83.7385	100.424	100.463	
77.2267	79.7775	82.5842	83.9582	100.423	100.462	
77.5112	80.0713	82.7834	84.176	100.421	100.461	
77.7929	80.362	82.9806	84.3919	100.418	100.458	
78.0717	80.6496	83.1759	84.606	100.413	100.454	
78.3478	80.934	83.3693	84.8182	100.408	100.449	
78.621	81.2152	83.5609	85.0287	100.401	100.442	
78.8913	81.4931	83.7507	85.2374	100.394	100.435	
79.1587	81.7675	83.939	85.4443	100.385	100.426	
79.4232	82.0384	84.1258	85.6495	100.375	100.417	
79.6848	82.3057	84.3112	85.853	100.364	100.406	
79.9435	82.5691	84.4955	86.0549	100.352	100.394	
80.1992	82.8286	84.6787	86.2551	100.339	100.381	
80.4519	83.0839	84.8612	86.4538	100.325	100.367	
80.7015	83.3349	85.043	86.6508	100.309	100.352	
80.9482	83.5813	85.2246	86.8464	100.293	100.336	
81.1918	83.8228	85.4062	87.0404	100.275	100.319	
81.4323	84.0592	85.5881	87.233	100.257	100.3	
81.6697	84.2903	85.7706	87.4241	100.237	100.281	
81.904	84.5156	85.954	87.6138	100.216	100.26	
82.1352	84.7349	86.1388	87.8022	100.194	100.239	
82.3631	84.948	86.3252	87.9892	100.171	100.216	
82.5879	85.1546	86.5133	88.1749	100.147	100.192	
82.8094	85.3546	86.7035	88.3593	100.122	100.167	
83.0277	85.5477	86.8959	88.5425	100.096	100.141	
83.2427	85.7341	87.0903	88.7244	100.069	100.114	
83.4544	85.9137	87.2867	88.9052	100.04	100.086	
83.6628	86.0866	87.485	89.0848	100.011	100.057	
83.8679	86.2532	87.6849	89.2632	99.9806	100.027	
84.0695	86.4135	87.8861	89.4405	99.9492	99.9957	
84.2678	86.5679	88.0884	89.6167	99.9168	99.9635	
84.4626	86.7167	88.2914	89.7919	99.8834	99.9303	
84.654	86.8601	88.4947	89.9659	99.8489	99.8961	
84.8419	86.9986	88.6983	90.1389	99.8135	99.8609	
85.0263	87.1323	88.9017	90.3109	99.7771	99.8246	
85.2072	87.2615	89.1047	90.4819	99.7397	99.7874	
85.3846	87.3865	89.3071	90.6518	99.7013	99.7492	
85.5584	87.5075	89.5088	90.8207	99.6619	99.7101	
85.7287	87.6246	89.7096	90.9886	99.6216	99.6703	
85.8954	87.7381	89.9093	91.1556	99.5804	99.6297	
86.0585	87.8482	90.1079	91.3215	99.5382	99.5882	
86.218	87.9549	90.3051	91.4864	99.4951	99.5458	
86.3739	88.0584	90.501	91.6503	99.4511	99.5024	
86.5262	88.1587	90.6955	91.8132	99.4062	99.4582	
86.6749	88.2561	90.8884	91.975	99.3604	99.4131	
86.8199	88.3506	91.0798	92.1359	99.3137	99.3672	
86.9614	88.4422	91.2696	92.2957	99.2662	99.3205	
87.0992	88.5311	91.4577	92.4545	99.2178	99.2729	
87.2335	88.6173	91.6441	92.6123	99.1685	99.2245	
87.3642	88.7008	91.8289	92.7689	99.1185	99.1753	
87.4913	88.7818	92.0119	92.9245	99.0676	99.1253	
87.6148	88.8603	92.1931	93.0791	99.016	99.0745	
87.7348	88.9363	92.3726	93.2325	98.9635	99.023	
87.8513	89.0099	92.5503	93.3848	98.9103	98.9707	
87.9643	89.0811	92.7262	93.536	98.8563	98.9178	
88.0739	89.15	92.9004	93.6861	98.8016	98.8641	
88.18	89.2165	93.0727	93.835	98.7461	98.8097	
88.2828	89.2808	93.2432	93.9827	98.6899	98.7547	
88.3822	89.3429	93.4119	94.1293	98.6331	98.699	
88.4782	89.4028	93.5788	94.2746	98.5756	98.6427	
88.571	89.4606	93.7439	94.4188	98.5174	98.5857	
88.6606	89.5162	93.9072	94.5618	98.4585	98.5282	
88.7469	89.5697	94.0686	94.7035	98.3991	98.4701	
88.8302	89.6212	94.2283	94.8439	98.339	98.4114	
88.9103	89.6706	94.3862	94.9747	98.2783	98.3522	
88.9873	89.7179	94.5422	95.1006	98.2171	98.2926	
89.0614	89.7632	94.6965	95.2257	98.1553	98.2324	
89.1325	89.8066	94.849	95.3501	98.093	98.1718	
89.2006	89.8481	94.9997	95.4736	98.0302	98.1109	
89.266	89.8877	95.1486	95.5962	97.9669	98.0495	
89.3285	89.9254	95.2957	95.7179	97.9032	97.9879	
89.3883	89.9613	95.4411	95.8386	97.839	97.926	
89.4453	89.9954	95.5846	95.9583	97.7745	97.864	
89.4998	90.0278	95.7263	96.0768	97.7096	97.8019	
89.5516	90.0584	95.8662	96.1942	97.6444	97.7399	
89.6009	90.0873	96.0042	96.3101	97.5791	97.6783	
89.6476	90.1145	96.1402	96.4243	97.5136	97.6174	
89.692	90.14	96.2741	96.5365	97.4482	97.5579	
89.7339	90.1639	96.4057	96.6459	97.3831	97.5011	
89.7735	90.1862	96.5344	96.7514	97.3189	97.4495	
89.8109	90.2069	96.6592	96.8505	97.2567	97.4094	
89.846	90.2261	96.777	96.9378	97.1996	97.3939	
89.8789	90.2437	96.8774	97.0028	97.1579	97.3967	
89.9096	90.2599	96.9282	97.0349	97.162	97.4118	
89.9383	90.2745	96.9094	97.0005	97.238	97.4657	
89.9649	90.2878	96.8585	96.9469	97.3423	97.5445	
89.9895	90.2996	96.7974	96.8879	97.455	97.6354	
90.0075	90.31	96.7325	96.8259	97.5699	97.7321	
90.0232	90.319	96.6656	96.7622	97.685	97.8313	
90.0374	90.3268	96.5976	96.6974	97.7995	97.9317	
90.0499	90.3332	96.5289	96.6318	97.9132	98.0324	
90.0608	90.3383	96.4598	96.5657	98.0257	98.133	
90.0702	90.3422	96.3904	96.4992	98.1369	98.2332	
90.0781	90.3449	96.3207	96.4324	98.2469	98.3328	
90.0846	90.3463	96.2509	96.3655	98.3556	98.4317	
90.0896	90.3467	96.181	96.2984	98.463	98.5299	
90.0932	90.3458	96.111	96.2312	98.569	98.6272	
90.0955	90.3439	96.041	96.164	98.6736	98.7237	
90.0964	90.3409	95.971	96.0969	98.7769	98.8237	
90.096	90.3368	95.9011	96.0297	98.8789	98.9259	
90.0944	90.3317	95.8312	95.9627	98.9796	99.0268	
90.0915	90.3256	95.7614	95.8958	99.0789	99.1264	
90.0875	90.3186	95.6917	95.829	99.1769	99.2246	
90.0823	90.3106	95.6222	95.7624	99.2736	99.3214	
90.076	90.3017	95.5529	95.6959	99.369	99.417	
90.0686	90.2919	95.4837	95.6297	99.4619	99.5112	
90.0602	90.2812	95.4148	95.5637	99.5498	99.6042	
90.0507	90.2697	95.3461	95.498	99.6367	99.6959	
90.0403	90.2575	95.2776	95.4326	99.7226	99.7864	
90.0289	90.2444	95.2095	95.3674	99.8076	99.8755	
90.0166	90.2306	95.1416	95.3026	99.8915	99.9635	
90.0034	90.2161	95.0741	95.2372	99.9745	100.05	
89.9894	90.201	95.0069	95.1706	100.057	100.136	
89.9745	90.1851	94.9401	95.1045	100.138	100.22	
89.9589	90.1686	94.8737	95.0387	100.218	100.303	
89.9425	90.1516	94.8077	94.9735	100.297	100.385	
89.9254	90.1339	94.7422	94.9087	100.375	100.466	
89.9077	90.1157	94.6771	94.8443	100.452	100.546	
89.8893	90.097	94.6125	94.7805	100.528	100.624	
89.8702	90.0778	94.5484	94.7173	100.603	100.702	
89.8506	90.0582	94.4848	94.6546	100.678	100.778	
89.8305	90.0381	94.4217	94.5925	100.751	100.854	
