9 0 2 0  0 7.207873684210532 0.002566315789473689
0 9 -1 1  0 7.207873684210532 0.002566315789473689
9 0 1 -1  0 7.207873684210532 0.002566315789473689
0 9 1 -1  0 7.207873684210532 0.002566315789473689
9 0 -1 1  0 7.207873684210532 0.002566315789473689
0 9 2 0  0 7.207873684210532 0.002566315789473689
9 0 -2 0  0 7.207873684210532 0.002566315789473689
0 9 -2 1  0 7.787291139240511 -0.00855949367088606
9 0 2 -1  0 7.787291139240511 -0.00855949367088606
0 9 0 -1  0 7.787291139240511 -0.00855949367088606
9 0 0 1  0 7.787291139240511 -0.00855949367088606
0 9 0 1  0 7.787291139240511 -0.00855949367088606
9 0 0 -1  0 7.787291139240511 -0.00855949367088606
0 9 2 -1  0 7.787291139240511 -0.00855949367088606
9 0 -2 1  0 7.787291139240511 -0.00855949367088606
0 9 -3 0  0 9.47680808080808 -0.0004050505050505051
9 0 3 0  0 9.47680808080808 -0.0004050505050505051
0 9 -3 1  0 9.47680808080808 -0.0004050505050505051
9 0 3 -1  0 9.47680808080808 -0.0004050505050505051
0 9 -1 -1  0 9.47680808080808 -0.0004050505050505051
9 0 1 1  0 9.47680808080808 -0.0004050505050505051
0 9 1 1  0 9.47680808080808 -0.0004050505050505051
9 0 -1 -1  0 9.47680808080808 -0.0004050505050505051
0 9 3 -1  0 9.47680808080808 -0.0004050505050505051
9 0 -3 1  0 9.47680808080808 -0.0004050505050505051
0 9 3 0  0 9.47680808080808 -0.0004050505050505051
9 0 -3 0  0 9.47680808080808 -0.0004050505050505051
0 9 -4 1  0 11.407829787234048 -0.0001446808510638299
9 0 4 -1  0 11.407829787234048 -0.0001446808510638299
0 9 -2 -1  0 11.407829787234048 -0.0001446808510638299
9 0 2 1  0 11.407829787234048 -0.0001446808510638299
0 9 2 1  0 11.407829787234048 -0.0001446808510638299
9 0 -2 -1  0 11.407829787234048 -0.0001446808510638299
0 9 4 -1  0 11.407829787234048 -0.0001446808510638299
9 0 -4 1  0 11.407829787234048 -0.0001446808510638299
0 9 -4 0  0 12.65558620689656 0.0004839080459770122
9 0 4 0  0 12.65558620689656 0.0004839080459770122
0 9 -3 2  0 12.65558620689656 0.0004839080459770122
9 0 3 -2  0 12.65558620689656 0.0004839080459770122
0 9 -2 2  0 12.65558620689656 0.0004839080459770122
9 0 2 -2  0 12.65558620689656 0.0004839080459770122
0 9 -1 2  0 12.65558620689656 0.0004839080459770122
9 0 1 -2  0 12.65558620689656 0.0004839080459770122
0 9 1 -2  0 12.65558620689656 0.0004839080459770122
9 0 -1 2  0 12.65558620689656 0.0004839080459770122
0 9 2 -2  0 12.65558620689656 0.0004839080459770122
9 0 -2 2  0 12.65558620689656 0.0004839080459770122
0 9 3 -2  0 12.65558620689656 0.0004839080459770122
9 0 -3 2  0 12.65558620689656 0.0004839080459770122
0 9 4 0  0 12.65558620689656 0.0004839080459770122
9 0 -4 0  0 12.65558620689656 0.0004839080459770122
0 9 -5 1  0 13.818301587301583 -0.004555555555555554
9 0 5 -1  0 13.818301587301583 -0.004555555555555554
0 9 -4 2  0 13.818301587301583 -0.004555555555555554
9 0 4 -2  0 13.818301587301583 -0.004555555555555554
0 9 -3 -1  0 13.818301587301583 -0.004555555555555554
9 0 3 1  0 13.818301587301583 -0.004555555555555554
0 9 0 -2  0 13.818301587301583 -0.004555555555555554
9 0 0 2  0 13.818301587301583 -0.004555555555555554
0 9 0 2  0 13.818301587301583 -0.004555555555555554
9 0 0 -2  0 13.818301587301583 -0.004555555555555554
0 9 3 1  0 13.818301587301583 -0.004555555555555554
9 0 -3 -1  0 13.818301587301583 -0.004555555555555554
0 9 4 -2  0 13.818301587301583 -0.004555555555555554
9 0 -4 2  0 13.818301587301583 -0.004555555555555554
0 9 5 -1  0 13.818301587301583 -0.004555555555555554
9 0 -5 1  0 13.818301587301583 -0.004555555555555554
0 9 -5 0  0 15.309571428571429 -0.03662000000000004
9 0 5 0  0 15.309571428571429 -0.03662000000000004
0 9 -5 2  0 15.309571428571429 -0.03662000000000004
9 0 5 -2  0 15.309571428571429 -0.03662000000000004
0 9 -1 -2  0 15.309571428571429 -0.03662000000000004
9 0 1 2  0 15.309571428571429 -0.03662000000000004
0 9 1 2  0 15.309571428571429 -0.03662000000000004
9 0 -1 -2  0 15.309571428571429 -0.03662000000000004
0 9 5 -2  0 15.309571428571429 -0.03662000000000004
9 0 -5 2  0 15.309571428571429 -0.03662000000000004
0 9 5 0  0 15.309571428571429 -0.03662000000000004
9 0 -5 0  0 15.309571428571429 -0.03662000000000004
0 9 -6 1  0 16.405066666666663 -0.008446666666666668
9 0 6 -1  0 16.405066666666663 -0.008446666666666668
0 9 -4 -1  0 16.405066666666663 -0.008446666666666668
9 0 4 1  0 16.405066666666663 -0.008446666666666668
0 9 4 1  0 16.405066666666663 -0.008446666666666668
9 0 -4 -1  0 16.405066666666663 -0.008446666666666668
0 9 -6 2  0 17.18153333333333 -0.008733333333333334
9 0 6 -2  0 17.18153333333333 -0.008733333333333334
0 9 -2 -2  0 17.18153333333333 -0.008733333333333334
9 0 2 2  0 17.18153333333333 -0.008733333333333334
0 9 2 2  0 17.18153333333333 -0.008733333333333334
9 0 -2 -2  0 17.18153333333333 -0.008733333333333334
1 4 0 0  0 2.976227272727271 -1.142109090909091
4 1 0 0  0 2.976227272727271 -1.142109090909091
1 4 1 0  0 2.976227272727271 -1.142109090909091
4 1 -1 0  0 2.976227272727271 -1.142109090909091
1 4 -1 0  0 5.104113402061859 -0.009462886597938147
4 1 1 0  0 5.104113402061859 -0.009462886597938147
1 4 -1 1  0 5.104113402061859 -0.009462886597938147
4 1 1 -1  0 5.104113402061859 -0.009462886597938147
1 4 0 1  0 5.104113402061859 -0.009462886597938147
4 1 0 -1  0 5.104113402061859 -0.009462886597938147
1 4 2 0  0 5.104113402061859 -0.009462886597938147
4 1 -2 0  0 5.104113402061859 -0.009462886597938147
1 4 -2 1  0 6.5976 -0.015445714285714288
4 1 2 -1  0 6.5976 -0.015445714285714288
1 4 1 1  0 6.5976 -0.015445714285714288
4 1 -1 -1  0 6.5976 -0.015445714285714288
1 4 -2 0  0 7.786270588235296 -0.003278823529411762
4 1 2 0  0 7.786270588235296 -0.003278823529411762
1 4 1 -1  0 7.786270588235296 -0.003278823529411762
4 1 -1 1  0 7.786270588235296 -0.003278823529411762
1 4 2 -1  0 7.786270588235296 -0.003278823529411762
4 1 -2 1  0 7.786270588235296 -0.003278823529411762
1 4 3 0  0 7.786270588235296 -0.003278823529411762
4 1 -3 0  0 7.786270588235296 -0.003278823529411762
1 4 -3 1  0 8.836111111111107 0.00014444444444444452
4 1 3 -1  0 8.836111111111107 0.00014444444444444452
1 4 0 -1  0 8.836111111111107 0.00014444444444444452
4 1 0 1  0 8.836111111111107 0.00014444444444444452
1 4 2 1  0 8.836111111111107 0.00014444444444444452
4 1 -2 -1  0 8.836111111111107 0.00014444444444444452
1 4 3 -1  0 8.836111111111107 0.00014444444444444452
4 1 -3 1  0 8.836111111111107 0.00014444444444444452
1 4 -3 0  0 10.624468354430373 -0.0020468354430379725
4 1 3 0  0 10.624468354430373 -0.0020468354430379725
1 4 -2 2  0 10.624468354430373 -0.0020468354430379725
4 1 2 -2  0 10.624468354430373 -0.0020468354430379725
1 4 -1 -1  0 10.624468354430373 -0.0020468354430379725
4 1 1 1  0 10.624468354430373 -0.0020468354430379725
1 4 -1 2  0 10.624468354430373 -0.0020468354430379725
4 1 1 -2  0 10.624468354430373 -0.0020468354430379725
1 4 4 -1  0 10.624468354430373 -0.0020468354430379725
4 1 -4 1  0 10.624468354430373 -0.0020468354430379725
1 4 4 0  0 10.624468354430373 -0.0020468354430379725
4 1 -4 0  0 10.624468354430373 -0.0020468354430379725
1 4 -4 1  0 11.422945945945946 8.918918918918922e-05
4 1 4 -1  0 11.422945945945946 8.918918918918922e-05
1 4 -3 2  0 11.422945945945946 8.918918918918922e-05
4 1 3 -2  0 11.422945945945946 8.918918918918922e-05
1 4 0 2  0 11.422945945945946 8.918918918918922e-05
4 1 0 -2  0 11.422945945945946 8.918918918918922e-05
1 4 3 1  0 11.422945945945946 8.918918918918922e-05
4 1 -3 -1  0 11.422945945945946 8.918918918918922e-05
1 4 -4 2  0 12.845666666666657 -0.0008939393939393939
4 1 4 -2  0 12.845666666666657 -0.0008939393939393939
1 4 -2 -1  0 12.845666666666657 -0.0008939393939393939
4 1 2 1  0 12.845666666666657 -0.0008939393939393939
1 4 1 2  0 12.845666666666657 -0.0008939393939393939
4 1 -1 -2  0 12.845666666666657 -0.0008939393939393939
1 4 5 -1  0 12.845666666666657 -0.0008939393939393939
4 1 -5 1  0 12.845666666666657 -0.0008939393939393939
1 4 -4 0  0 13.496128205128201 -0.003935897435897437
4 1 4 0  0 13.496128205128201 -0.003935897435897437
1 4 2 -2  0 13.496128205128201 -0.003935897435897437
4 1 -2 2  0 13.496128205128201 -0.003935897435897437
1 4 3 -2  0 13.496128205128201 -0.003935897435897437
4 1 -3 2  0 13.496128205128201 -0.003935897435897437
1 4 5 0  0 13.496128205128201 -0.003935897435897437
4 1 -5 0  0 13.496128205128201 -0.003935897435897437
1 4 -5 1  0 14.127482758620692 -0.015462068965517248
4 1 5 -1  0 14.127482758620692 -0.015462068965517248
1 4 1 -2  0 14.127482758620692 -0.015462068965517248
4 1 -1 2  0 14.127482758620692 -0.015462068965517248
1 4 4 -2  0 14.127482758620692 -0.015462068965517248
4 1 -4 2  0 14.127482758620692 -0.015462068965517248
1 4 4 1  0 14.127482758620692 -0.015462068965517248
4 1 -4 -1  0 14.127482758620692 -0.015462068965517248
1 4 -5 2  0 14.745666666666665 -0.0017
4 1 5 -2  0 14.745666666666665 -0.0017
1 4 2 2  0 14.745666666666665 -0.0017
4 1 -2 -2  0 14.745666666666665 -0.0017
1 4 -3 -1  0 15.303199999999997 -0.005508
4 1 3 1  0 15.303199999999997 -0.005508
1 4 0 -2  0 15.303199999999997 -0.005508
4 1 0 2  0 15.303199999999997 -0.005508
1 4 5 -2  0 15.303199999999997 -0.005508
4 1 -5 2  0 15.303199999999997 -0.005508
1 4 -5 0  0 16.4058 -1.12812
4 1 5 0  0 16.4058 -1.12812
1 4 -3 3  0 16.4058 -1.12812
4 1 3 -3  0 16.4058 -1.12812
1 4 -2 3  0 16.4058 -1.12812
4 1 2 -3  0 16.4058 -1.12812
1 4 -6 1  0 16.927421052631583 -0.007421052631578946
4 1 6 -1  0 16.927421052631583 -0.007421052631578946
1 4 -6 2  0 16.927421052631583 -0.007421052631578946
4 1 6 -2  0 16.927421052631583 -0.007421052631578946
1 4 -4 3  0 16.927421052631583 -0.007421052631578946
4 1 4 -3  0 16.927421052631583 -0.007421052631578946
1 4 -1 -2  0 16.927421052631583 -0.007421052631578946
4 1 1 2  0 16.927421052631583 -0.007421052631578946
1 4 -1 3  0 16.927421052631583 -0.007421052631578946
4 1 1 -3  0 16.927421052631583 -0.007421052631578946
1 4 3 2  0 16.927421052631583 -0.007421052631578946
4 1 -3 -2  0 16.927421052631583 -0.007421052631578946
1 4 5 1  0 16.927421052631583 -0.007421052631578946
4 1 -5 -1  0 16.927421052631583 -0.007421052631578946
1 4 -5 3  0 17.919666666666668 -0.0017
4 1 5 -3  0 17.919666666666668 -0.0017
1 4 -4 -1  0 17.919666666666668 -0.0017
4 1 4 1  0 17.919666666666668 -0.0017
1 4 0 3  0 17.919666666666668 -0.0017
4 1 0 -3  0 17.919666666666668 -0.0017
1 4 -6 0  0 18.994857142857143 -0.011214285714285713
4 1 6 0  0 18.994857142857143 -0.011214285714285713
1 4 -6 3  0 18.994857142857143 -0.011214285714285713
4 1 6 -3  0 18.994857142857143 -0.011214285714285713
1 4 -2 -2  0 18.994857142857143 -0.011214285714285713
4 1 2 2  0 18.994857142857143 -0.011214285714285713
1 4 1 3  0 18.994857142857143 -0.011214285714285713
4 1 -1 -3  0 18.994857142857143 -0.011214285714285713
1 4 3 -3  0 18.994857142857143 -0.011214285714285713
4 1 -3 3  0 18.994857142857143 -0.011214285714285713
1 4 4 -3  0 18.994857142857143 -0.011214285714285713
4 1 -4 3  0 18.994857142857143 -0.011214285714285713
1 4 4 2  0 18.994857142857143 -0.011214285714285713
4 1 -4 -2  0 18.994857142857143 -0.011214285714285713
1 5 0 0  0 2.9927727272727283 -0.3593424242424242
5 1 0 0  0 2.9927727272727283 -0.3593424242424242
1 5 1 0  0 2.9927727272727283 -0.3593424242424242
5 1 -1 0  0 2.9927727272727283 -0.3593424242424242
1 5 -1 0  0 5.097597938144335 -0.016654639175257724
5 1 1 0  0 5.097597938144335 -0.016654639175257724
1 5 1 -1  0 5.097597938144335 -0.016654639175257724
5 1 -1 1  0 5.097597938144335 -0.016654639175257724
1 5 2 -1  0 5.097597938144335 -0.016654639175257724
5 1 -2 1  0 5.097597938144335 -0.016654639175257724
1 5 2 0  0 5.097597938144335 -0.016654639175257724
5 1 -2 0  0 5.097597938144335 -0.016654639175257724
1 5 0 -1  0 6.577342857142859 0.006805714285714287
5 1 0 1  0 6.577342857142859 0.006805714285714287
1 5 3 -1  0 6.577342857142859 0.006805714285714287
5 1 -3 1  0 6.577342857142859 0.006805714285714287
1 5 -2 0  0 7.804105882352944 -0.0018011764705882323
5 1 2 0  0 7.804105882352944 -0.0018011764705882323
1 5 -1 1  0 7.804105882352944 -0.0018011764705882323
5 1 1 -1  0 7.804105882352944 -0.0018011764705882323
1 5 0 1  0 7.804105882352944 -0.0018011764705882323
5 1 0 -1  0 7.804105882352944 -0.0018011764705882323
1 5 3 0  0 7.804105882352944 -0.0018011764705882323
5 1 -3 0  0 7.804105882352944 -0.0018011764705882323
1 5 -2 1  0 8.843682539682538 0.0005920634920634918
5 1 2 -1  0 8.843682539682538 0.0005920634920634918
1 5 -1 -1  0 8.843682539682538 0.0005920634920634918
5 1 1 1  0 8.843682539682538 0.0005920634920634918
1 5 1 1  0 8.843682539682538 0.0005920634920634918
5 1 -1 -1  0 8.843682539682538 0.0005920634920634918
1 5 4 -1  0 8.843682539682538 0.0005920634920634918
5 1 -4 1  0 8.843682539682538 0.0005920634920634918
1 5 -3 0  0 10.625316455696199 -0.0036303797468354446
5 1 3 0  0 10.625316455696199 -0.0036303797468354446
1 5 -3 1  0 10.625316455696199 -0.0036303797468354446
5 1 3 -1  0 10.625316455696199 -0.0036303797468354446
1 5 2 -2  0 10.625316455696199 -0.0036303797468354446
5 1 -2 2  0 10.625316455696199 -0.0036303797468354446
1 5 2 1  0 10.625316455696199 -0.0036303797468354446
5 1 -2 -1  0 10.625316455696199 -0.0036303797468354446
1 5 3 -2  0 10.625316455696199 -0.0036303797468354446
5 1 -3 2  0 10.625316455696199 -0.0036303797468354446
1 5 4 0  0 10.625316455696199 -0.0036303797468354446
5 1 -4 0  0 10.625316455696199 -0.0036303797468354446
1 5 -2 -1  0 11.403837837837838 0.0004513513513513517
5 1 2 1  0 11.403837837837838 0.0004513513513513517
1 5 1 -2  0 11.403837837837838 0.0004513513513513517
5 1 -1 2  0 11.403837837837838 0.0004513513513513517
1 5 4 -2  0 11.403837837837838 0.0004513513513513517
5 1 -4 2  0 11.403837837837838 0.0004513513513513517
1 5 5 -1  0 11.403837837837838 0.0004513513513513517
5 1 -5 1  0 11.403837837837838 0.0004513513513513517
1 5 -4 1  0 12.845878787878787 -0.0008242424242424238
5 1 4 -1  0 12.845878787878787 -0.0008242424242424238
1 5 0 -2  0 12.845878787878787 -0.0008242424242424238
5 1 0 2  0 12.845878787878787 -0.0008242424242424238
1 5 3 1  0 12.845878787878787 -0.0008242424242424238
5 1 -3 -1  0 12.845878787878787 -0.0008242424242424238
1 5 5 -2  0 12.845878787878787 -0.0008242424242424238
5 1 -5 2  0 12.845878787878787 -0.0008242424242424238
1 5 -4 0  0 13.513948717948711 -0.006289743589743583
5 1 4 0  0 13.513948717948711 -0.006289743589743583
1 5 -2 2  0 13.513948717948711 -0.006289743589743583
5 1 2 -2  0 13.513948717948711 -0.006289743589743583
1 5 -1 2  0 13.513948717948711 -0.006289743589743583
5 1 1 -2  0 13.513948717948711 -0.006289743589743583
1 5 5 0  0 13.513948717948711 -0.006289743589743583
5 1 -5 0  0 13.513948717948711 -0.006289743589743583
1 5 -3 -1  0 14.140448275862076 0.006858620689655175
5 1 3 1  0 14.140448275862076 0.006858620689655175
1 5 -3 2  0 14.140448275862076 0.006858620689655175
5 1 3 -2  0 14.140448275862076 0.006858620689655175
1 5 0 2  0 14.140448275862076 0.006858620689655175
5 1 0 -2  0 14.140448275862076 0.006858620689655175
1 5 -1 -2  0 14.724555555555558 0.0016444444444444445
5 1 1 2  0 14.724555555555558 0.0016444444444444445
1 5 -5 1  0 15.323759999999998 -0.010460000000000002
5 1 5 -1  0 15.323759999999998 -0.010460000000000002
1 5 -4 2  0 15.323759999999998 -0.010460000000000002
5 1 4 -2  0 15.323759999999998 -0.010460000000000002
1 5 1 2  0 15.323759999999998 -0.010460000000000002
5 1 -1 -2  0 15.323759999999998 -0.010460000000000002
1 5 4 1  0 15.323759999999998 -0.010460000000000002
5 1 -4 -1  0 15.323759999999998 -0.010460000000000002
1 5 -5 0  0 16.408799999999996 -0.35283999999999993
5 1 5 0  0 16.408799999999996 -0.35283999999999993
1 5 3 -3  0 16.408799999999996 -0.35283999999999993
5 1 -3 3  0 16.408799999999996 -0.35283999999999993
1 5 4 -3  0 16.408799999999996 -0.35283999999999993
5 1 -4 3  0 16.408799999999996 -0.35283999999999993
1 5 -5 2  0 16.93221052631579 -0.014142105263157895
5 1 5 -2  0 16.93221052631579 -0.014142105263157895
1 5 -4 -1  0 16.93221052631579 -0.014142105263157895
5 1 4 1  0 16.93221052631579 -0.014142105263157895
1 5 -2 -2  0 16.93221052631579 -0.014142105263157895
5 1 2 2  0 16.93221052631579 -0.014142105263157895
1 5 2 -3  0 16.93221052631579 -0.014142105263157895
5 1 -2 3  0 16.93221052631579 -0.014142105263157895
1 5 2 2  0 16.93221052631579 -0.014142105263157895
5 1 -2 -2  0 16.93221052631579 -0.014142105263157895
1 5 5 -3  0 16.93221052631579 -0.014142105263157895
5 1 -5 3  0 16.93221052631579 -0.014142105263157895
1 5 -6 1  0 17.93166666666667 0.0017
5 1 6 -1  0 17.93166666666667 0.0017
1 5 1 -3  0 17.93166666666667 0.0017
5 1 -1 3  0 17.93166666666667 0.0017
1 5 5 1  0 17.93166666666667 0.0017
5 1 -5 -1  0 17.93166666666667 0.0017
1 5 -6 0  0 19.005428571428574 0.0041285714285714285
5 1 6 0  0 19.005428571428574 0.0041285714285714285
1 5 -6 2  0 19.005428571428574 0.0041285714285714285
5 1 6 -2  0 19.005428571428574 0.0041285714285714285
1 5 -3 -2  0 19.005428571428574 0.0041285714285714285
5 1 3 2  0 19.005428571428574 0.0041285714285714285
1 5 -3 3  0 19.005428571428574 0.0041285714285714285
5 1 3 -3  0 19.005428571428574 0.0041285714285714285
1 5 -2 3  0 19.005428571428574 0.0041285714285714285
5 1 2 -3  0 19.005428571428574 0.0041285714285714285
1 5 0 -3  0 19.005428571428574 0.0041285714285714285
5 1 0 3  0 19.005428571428574 0.0041285714285714285
1 5 3 2  0 19.005428571428574 0.0041285714285714285
5 1 -3 -2  0 19.005428571428574 0.0041285714285714285
1 8 0 0  0 4.26272222222222 -16.72397222222223
8 1 0 0  0 4.26272222222222 -16.72397222222223
1 8 -1 0  0 5.087983050847457 -0.11095762711864406
8 1 1 0  0 5.087983050847457 -0.11095762711864406
1 8 1 0  0 5.087983050847457 -0.11095762711864406
8 1 -1 0  0 5.087983050847457 -0.11095762711864406
1 8 -2 0  0 7.2079999999999975 0.0025642105263157947
8 1 2 0  0 7.2079999999999975 0.0025642105263157947
1 8 -1 1  0 7.2079999999999975 0.0025642105263157947
8 1 1 -1  0 7.2079999999999975 0.0025642105263157947
1 8 1 -1  0 7.2079999999999975 0.0025642105263157947
8 1 -1 1  0 7.2079999999999975 0.0025642105263157947
1 8 2 0  0 7.2079999999999975 0.0025642105263157947
8 1 -2 0  0 7.2079999999999975 0.0025642105263157947
1 8 -2 1  0 7.787379746835447 -0.00856582278481011
8 1 2 -1  0 7.787379746835447 -0.00856582278481011
1 8 0 -1  0 7.787379746835447 -0.00856582278481011
8 1 0 1  0 7.787379746835447 -0.00856582278481011
1 8 0 1  0 7.787379746835447 -0.00856582278481011
8 1 0 -1  0 7.787379746835447 -0.00856582278481011
1 8 2 -1  0 7.787379746835447 -0.00856582278481011
8 1 -2 1  0 7.787379746835447 -0.00856582278481011
1 8 -3 0  0 9.47677777777778 -0.00040101010101010093
8 1 3 0  0 9.47677777777778 -0.00040101010101010093
1 8 -3 1  0 9.47677777777778 -0.00040101010101010093
8 1 3 -1  0 9.47677777777778 -0.00040101010101010093
1 8 -1 -1  0 9.47677777777778 -0.00040101010101010093
8 1 1 1  0 9.47677777777778 -0.00040101010101010093
1 8 1 1  0 9.47677777777778 -0.00040101010101010093
8 1 -1 -1  0 9.47677777777778 -0.00040101010101010093
1 8 3 -1  0 9.47677777777778 -0.00040101010101010093
8 1 -3 1  0 9.47677777777778 -0.00040101010101010093
1 8 3 0  0 9.47677777777778 -0.00040101010101010093
8 1 -3 0  0 9.47677777777778 -0.00040101010101010093
1 8 -4 1  0 11.407765957446808 -0.0001446808510638299
8 1 4 -1  0 11.407765957446808 -0.0001446808510638299
1 8 -2 -1  0 11.407765957446808 -0.0001446808510638299
8 1 2 1  0 11.407765957446808 -0.0001446808510638299
1 8 2 1  0 11.407765957446808 -0.0001446808510638299
8 1 -2 -1  0 11.407765957446808 -0.0001446808510638299
1 8 4 -1  0 11.407765957446808 -0.0001446808510638299
8 1 -4 1  0 11.407765957446808 -0.0001446808510638299
1 8 -4 0  0 12.655781609195406 0.0004816091954022992
8 1 4 0  0 12.655781609195406 0.0004816091954022992
1 8 -3 2  0 12.655781609195406 0.0004816091954022992
8 1 3 -2  0 12.655781609195406 0.0004816091954022992
1 8 -2 2  0 12.655781609195406 0.0004816091954022992
8 1 2 -2  0 12.655781609195406 0.0004816091954022992
1 8 -1 2  0 12.655781609195406 0.0004816091954022992
8 1 1 -2  0 12.655781609195406 0.0004816091954022992
1 8 1 -2  0 12.655781609195406 0.0004816091954022992
8 1 -1 2  0 12.655781609195406 0.0004816091954022992
1 8 2 -2  0 12.655781609195406 0.0004816091954022992
8 1 -2 2  0 12.655781609195406 0.0004816091954022992
1 8 3 -2  0 12.655781609195406 0.0004816091954022992
8 1 -3 2  0 12.655781609195406 0.0004816091954022992
1 8 4 0  0 12.655781609195406 0.0004816091954022992
8 1 -4 0  0 12.655781609195406 0.0004816091954022992
1 8 -5 1  0 13.818492063492062 -0.004558730158730159
8 1 5 -1  0 13.818492063492062 -0.004558730158730159
1 8 -4 2  0 13.818492063492062 -0.004558730158730159
8 1 4 -2  0 13.818492063492062 -0.004558730158730159
1 8 -3 -1  0 13.818492063492062 -0.004558730158730159
8 1 3 1  0 13.818492063492062 -0.004558730158730159
1 8 0 -2  0 13.818492063492062 -0.004558730158730159
8 1 0 2  0 13.818492063492062 -0.004558730158730159
1 8 0 2  0 13.818492063492062 -0.004558730158730159
8 1 0 -2  0 13.818492063492062 -0.004558730158730159
1 8 3 1  0 13.818492063492062 -0.004558730158730159
8 1 -3 -1  0 13.818492063492062 -0.004558730158730159
1 8 4 -2  0 13.818492063492062 -0.004558730158730159
8 1 -4 2  0 13.818492063492062 -0.004558730158730159
1 8 5 -1  0 13.818492063492062 -0.004558730158730159
8 1 -5 1  0 13.818492063492062 -0.004558730158730159
1 8 -5 0  0 15.3096 -0.03665428571428575
8 1 5 0  0 15.3096 -0.03665428571428575
1 8 -5 2  0 15.3096 -0.03665428571428575
8 1 5 -2  0 15.3096 -0.03665428571428575
1 8 -1 -2  0 15.3096 -0.03665428571428575
8 1 1 2  0 15.3096 -0.03665428571428575
1 8 1 2  0 15.3096 -0.03665428571428575
8 1 -1 -2  0 15.3096 -0.03665428571428575
1 8 5 -2  0 15.3096 -0.03665428571428575
8 1 -5 2  0 15.3096 -0.03665428571428575
1 8 5 0  0 15.3096 -0.03665428571428575
8 1 -5 0  0 15.3096 -0.03665428571428575
1 8 -6 1  0 16.40493333333333 -0.008440000000000001
8 1 6 -1  0 16.40493333333333 -0.008440000000000001
1 8 -4 -1  0 16.40493333333333 -0.008440000000000001
8 1 4 1  0 16.40493333333333 -0.008440000000000001
1 8 4 1  0 16.40493333333333 -0.008440000000000001
8 1 -4 -1  0 16.40493333333333 -0.008440000000000001
1 8 -6 2  0 17.18173333333333 -0.008720000000000002
8 1 6 -2  0 17.18173333333333 -0.008720000000000002
1 8 -2 -2  0 17.18173333333333 -0.008720000000000002
8 1 2 2  0 17.18173333333333 -0.008720000000000002
1 8 2 2  0 17.18173333333333 -0.008720000000000002
8 1 -2 -2  0 17.18173333333333 -0.008720000000000002
1 9 -1 1  0 5.168800000000002 -0.034203333333333294
9 1 1 -1  0 5.168800000000002 -0.034203333333333294
1 9 0 0  0 5.168800000000002 -0.034203333333333294
9 1 0 0  0 5.168800000000002 -0.034203333333333294
1 9 -2 1  0 5.876909090909095 -0.17090404040404047
9 1 2 -1  0 5.876909090909095 -0.17090404040404047
1 9 -1 0  0 5.876909090909095 -0.17090404040404047
9 1 1 0  0 5.876909090909095 -0.17090404040404047
1 9 0 1  0 5.876909090909095 -0.17090404040404047
9 1 0 -1  0 5.876909090909095 -0.17090404040404047
1 9 1 0  0 5.876909090909095 -0.17090404040404047
9 1 -1 0  0 5.876909090909095 -0.17090404040404047
1 9 -3 1  0 7.784405063291137 -0.0037886075949367117
9 1 3 -1  0 7.784405063291137 -0.0037886075949367117
1 9 -2 0  0 7.784405063291137 -0.0037886075949367117
9 1 2 0  0 7.784405063291137 -0.0037886075949367117
1 9 1 1  0 7.784405063291137 -0.0037886075949367117
9 1 -1 -1  0 7.784405063291137 -0.0037886075949367117
1 9 2 0  0 7.784405063291137 -0.0037886075949367117
9 1 -2 0  0 7.784405063291137 -0.0037886075949367117
1 9 -4 1  0 10.09693548387098 0.0017335483870967734
9 1 4 -1  0 10.09693548387098 0.0017335483870967734
1 9 -3 0  0 10.09693548387098 0.0017335483870967734
9 1 3 0  0 10.09693548387098 0.0017335483870967734
1 9 -3 2  0 10.09693548387098 0.0017335483870967734
9 1 3 -2  0 10.09693548387098 0.0017335483870967734
1 9 -2 2  0 10.09693548387098 0.0017335483870967734
9 1 2 -2  0 10.09693548387098 0.0017335483870967734
1 9 -1 2  0 10.09693548387098 0.0017335483870967734
9 1 1 -2  0 10.09693548387098 0.0017335483870967734
1 9 0 -1  0 10.09693548387098 0.0017335483870967734
9 1 0 1  0 10.09693548387098 0.0017335483870967734
1 9 1 -1  0 10.09693548387098 0.0017335483870967734
9 1 -1 1  0 10.09693548387098 0.0017335483870967734
1 9 2 -1  0 10.09693548387098 0.0017335483870967734
9 1 -2 1  0 10.09693548387098 0.0017335483870967734
1 9 2 1  0 10.09693548387098 0.0017335483870967734
9 1 -2 -1  0 10.09693548387098 0.0017335483870967734
1 9 3 0  0 10.09693548387098 0.0017335483870967734
9 1 -3 0  0 10.09693548387098 0.0017335483870967734
1 9 -4 2  0 11.399851063829788 0.0029723404255319152
9 1 4 -2  0 11.399851063829788 0.0029723404255319152
1 9 -1 -1  0 11.399851063829788 0.0029723404255319152
9 1 1 1  0 11.399851063829788 0.0029723404255319152
1 9 0 2  0 11.399851063829788 0.0029723404255319152
9 1 0 -2  0 11.399851063829788 0.0029723404255319152
1 9 3 -1  0 11.399851063829788 0.0029723404255319152
9 1 -3 1  0 11.399851063829788 0.0029723404255319152
1 9 -5 1  0 12.996279999999999 -0.001641333333333332
9 1 5 -1  0 12.996279999999999 -0.001641333333333332
1 9 -5 2  0 12.996279999999999 -0.001641333333333332
